order_id,order_date,customer_id,product,region,quantity,unit_price
ORD-002849,2024-03-22,CUST-00181,Standing Desk Converter,East,1,198.64
ORD-002850,2025-08-03,CUST-00377,Webcam,North,2,61.61
ORD-002851,2024-05-10,CUST-00776,Webcam,East,2,59.46
ORD-002852,2025-08-21,CUST-01192,USB-C Hub,South,2,48.58
ORD-002853,2025-12-30,CUST-01174,Standing Desk Converter,South,4,159.63
ORD-002854,2024-10-31,CUST-00016,Office Chair,East,2,264.53
ORD-002855,2025-01-05,CUST-01115,27in Monitor,East,1,204.74
ORD-002856,2025-01-18,CUST-01144,Laptop Stand,East,1,35.26
ORD-002857,2025-03-20,CUST-00253,USB-C Hub,West,1,45.95
ORD-002858,2025-02-28,CUST-01084,Laptop Stand,East,4,36.78
ORD-002859,2024-06-09,CUST-00031,External SSD,East,2,122.57
ORD-002860,2024-06-26,CUST-01045,External SSD,East,2,134.68
ORD-002861,2025-09-20,CUST-00731,External SSD,South,1,118.59
ORD-002862,2025-12-08,CUST-00289,Webcam,West,1,54.91
ORD-002863,2025-05-04,CUST-00498,Wireless Mouse,South,2,26.53
ORD-002864,2024-11-22,CUST-00548,Standing Desk Converter,East,2,197.07
ORD-002865,2025-08-20,CUST-00961,Webcam,South,1,54.29
ORD-002866,2024-10-15,CUST-00132,Standing Desk Converter,North,1,207.14
ORD-002867,2025-08-15,CUST-00858,Noise-Canceling Headphones,North,2,177.12
ORD-002868,2025-10-25,CUST-01156,Office Chair,East,3,282.25
ORD-002869,2025-07-26,CUST-00521,External SSD,South,2,105.73
ORD-002870,2025-07-26,CUST-00030,External SSD,South,2,116.42
ORD-002871,2024-12-19,CUST-00627,Noise-Canceling Headphones,East,1,188.06
ORD-002872,2024-01-28,CUST-00004,Mechanical Keyboard,North,1,84.79
ORD-002873,2024-02-12,CUST-00509,Wireless Mouse,North,3,26.83
ORD-002874,2025-11-11,CUST-00016,Mechanical Keyboard,South,1,95.49
ORD-002875,2025-02-26,CUST-00997,Webcam,East,4,59.61
ORD-002876,2025-08-20,CUST-00956,Mechanical Keyboard,East,1,93.76
ORD-002877,2024-06-25,CUST-01131,Standing Desk Converter,West,2,177.91
ORD-002878,2025-06-12,CUST-00263,27in Monitor,South,4,264.95
ORD-002879,2025-09-01,CUST-01089,Standing Desk Converter,South,1,186.29
ORD-002880,2025-05-08,CUST-00265,USB-C Hub,North,3,47.58
ORD-002881,2024-07-16,CUST-00378,Webcam,West,2,58.71
ORD-002882,2025-09-01,CUST-01199,External SSD,East,1,114.79
ORD-002883,2025-07-30,CUST-00963,Webcam,East,2,65.28
ORD-002884,2025-05-31,CUST-01176,Mechanical Keyboard,West,1,72.67
ORD-002885,2025-05-28,CUST-00476,Laptop Stand,South,4,29.3
ORD-002886,2024-01-22,CUST-00329,Webcam,South,4,60.31
ORD-002887,2024-04-21,CUST-01187,Office Chair,East,1,254.88
ORD-002888,2024-02-26,CUST-00438,Webcam,West,2,64.06
ORD-002889,2024-03-06,CUST-00016,Standing Desk Converter,East,4,183.95
ORD-002890,2024-04-07,CUST-00868,Laptop Stand,West,1,30.32
ORD-002891,2024-05-23,CUST-00511,Wireless Mouse,East,1,25.12
ORD-002892,2025-03-10,CUST-00984,Standing Desk Converter,West,2,185.93
ORD-002893,2025-09-28,CUST-00581,Laptop Stand,East,1,32.29
ORD-002894,2025-11-09,CUST-00006,Laptop Stand,North,4,38.32
ORD-002895,2024-03-26,CUST-01019,Webcam,East,2,62.33
ORD-002896,2025-08-10,CUST-00807,Noise-Canceling Headphones,East,2,167.46
ORD-002897,2024-12-09,CUST-00619,27in Monitor,East,1,194.95
ORD-002898,2024-10-20,CUST-01142,Noise-Canceling Headphones,North,3,190.67
ORD-002899,2025-07-24,CUST-00405,Laptop Stand,North,2,33.29
ORD-002900,2025-10-11,CUST-00997,Webcam,South,1,54.29
ORD-002901,2025-09-02,CUST-00594,27in Monitor,West,4,218.08
ORD-002902,2025-12-04,CUST-00566,External SSD,North,3,124.07
ORD-002903,2024-08-30,CUST-00752,Office Chair,South,1,265.05
ORD-002904,2025-07-14,CUST-00012,Mechanical Keyboard,East,3,98.59
ORD-002905,2024-02-01,CUST-00165,27in Monitor,West,2,211.84
ORD-002906,2025-01-25,CUST-00878,External SSD,West,1,125.64
ORD-002907,2024-10-03,CUST-00078,External SSD,West,2,118.33
ORD-002908,2025-06-15,CUST-00614,Office Chair,East,4,287.33
ORD-002909,2024-06-02,CUST-00869,USB-C Hub,West,3,41.95
ORD-002910,2025-01-17,CUST-00812,Wireless Mouse,South,1,25.53
ORD-002911,2024-03-08,CUST-01101,Office Chair,South,3,237.94
ORD-002912,2024-08-01,CUST-01072,Wireless Mouse,West,1,23.19
ORD-002913,2025-10-16,CUST-00767,USB-C Hub,South,2,42.49
ORD-002914,2025-01-10,CUST-00082,USB-C Hub,West,2,37.43
ORD-002915,2024-07-31,CUST-00209,Office Chair,South,1,274.91
ORD-002916,2024-03-19,CUST-00522,Wireless Mouse,South,2,22.79
ORD-002917,2025-12-26,CUST-01053,Noise-Canceling Headphones,South,1,169.9
ORD-002918,2025-09-19,CUST-00994,Mechanical Keyboard,East,1,83.87
ORD-002919,2025-08-26,CUST-00465,Noise-Canceling Headphones,North,1,199.49
ORD-002920,2025-01-15,CUST-00628,Wireless Mouse,North,2,26.3
ORD-002921,2025-11-10,CUST-00781,Standing Desk Converter,West,2,198.37
ORD-002922,2024-02-27,CUST-00559,Standing Desk Converter,West,1,192.58
ORD-002923,2024-01-26,CUST-00960,External SSD,North,2,125.26
ORD-002924,2025-03-22,CUST-00091,Standing Desk Converter,East,2,197.0
ORD-002925,2024-03-06,CUST-01077,Standing Desk Converter,East,4,206.47
ORD-002926,2024-09-10,CUST-00860,Mechanical Keyboard,South,2,80.1
ORD-002927,2024-02-13,CUST-00556,USB-C Hub,East,1,43.37
ORD-002928,2024-04-06,CUST-00156,External SSD,South,1,107.71
ORD-002929,2025-07-07,CUST-00002,USB-C Hub,South,2,46.22
ORD-002930,2024-08-14,CUST-00825,Wireless Mouse,West,1,25.88
ORD-002931,2025-11-09,CUST-00802,Office Chair,East,1,277.69
ORD-002932,2025-03-11,CUST-00983,External SSD,South,2,93.61
ORD-002933,2025-08-23,CUST-01082,27in Monitor,East,2,214.51
ORD-002934,2025-01-13,CUST-00493,External SSD,East,1,98.12
ORD-002935,2024-06-26,CUST-00669,Laptop Stand,East,3,40.87
ORD-002936,2025-03-02,CUST-01059,USB-C Hub,East,1,45.91
ORD-002937,2025-12-09,CUST-00075,Wireless Mouse,East,2,23.6
ORD-002938,2024-11-02,CUST-00944,Standing Desk Converter,South,3,184.38
ORD-002939,2025-05-18,CUST-00371,Laptop Stand,South,1,34.25
ORD-002940,2024-09-24,CUST-00587,Webcam,East,1,70.18
ORD-002941,2025-08-08,CUST-00329,27in Monitor,West,3,216.61
ORD-002942,2024-01-08,CUST-00590,Noise-Canceling Headphones,South,2,179.02
ORD-002943,2025-05-22,CUST-00777,USB-C Hub,South,3,42.01
ORD-002944,2025-04-20,CUST-00304,Noise-Canceling Headphones,East,4,212.48
ORD-002945,2024-10-23,CUST-00579,Wireless Mouse,North,1,28.99
ORD-002946,2024-06-12,CUST-00221,Noise-Canceling Headphones,North,3,156.39
ORD-002947,2025-04-29,CUST-00979,Wireless Mouse,South,4,26.17
ORD-002948,2025-08-19,CUST-01188,Wireless Mouse,North,2,26.67
ORD-002949,2024-03-12,CUST-00375,Mechanical Keyboard,South,4,82.73
ORD-002950,2025-07-20,CUST-00188,Mechanical Keyboard,South,1,81.19
ORD-002951,2025-07-12,CUST-01110,27in Monitor,West,1,184.27
ORD-002952,2024-08-25,CUST-00474,Wireless Mouse,South,2,25.76
ORD-002953,2024-04-13,CUST-00844,27in Monitor,East,2,198.04
ORD-002954,2024-07-28,CUST-00531,Mechanical Keyboard,East,1,93.15
ORD-002955,2025-07-07,CUST-01071,27in Monitor,South,2,196.83
ORD-002956,2025-04-12,CUST-01089,27in Monitor,North,4,204.93
ORD-002957,2025-03-29,CUST-00963,Office Chair,East,4,263.66
ORD-002958,2024-09-24,CUST-00475,Office Chair,North,1,294.59
ORD-002959,2025-01-20,CUST-01170,Wireless Mouse,North,1,24.17
ORD-002960,2025-01-21,CUST-00946,Laptop Stand,North,3,35.88
ORD-002961,2024-09-15,CUST-01090,Noise-Canceling Headphones,South,4,177.85
ORD-002962,2024-10-09,CUST-00517,27in Monitor,West,1,218.61
ORD-002963,2025-09-17,CUST-01117,Laptop Stand,East,4,36.23
ORD-002964,2024-02-09,CUST-00426,Mechanical Keyboard,South,2,88.31
ORD-002965,2025-04-30,CUST-01118,USB-C Hub,West,1,38.73
ORD-002966,2024-08-07,CUST-00133,Noise-Canceling Headphones,North,2,204.75
ORD-002967,2024-05-08,CUST-00314,Standing Desk Converter,East,1,197.96
ORD-002968,2025-06-03,CUST-00591,Noise-Canceling Headphones,West,3,176.93
ORD-002969,2025-09-04,CUST-01009,27in Monitor,West,1,202.41
ORD-002970,2025-11-18,CUST-00159,Wireless Mouse,North,1,25.0
ORD-002971,2025-09-10,CUST-00661,Wireless Mouse,East,1,27.02
ORD-002972,2025-09-04,CUST-00748,27in Monitor,South,2,192.64
ORD-002973,2024-09-16,CUST-00801,27in Monitor,South,3,201.12
ORD-002974,2024-12-31,CUST-00410,Webcam,South,1,58.4
ORD-002975,2025-06-27,CUST-00680,Noise-Canceling Headphones,West,1,156.85
ORD-002976,2025-10-10,CUST-00114,Office Chair,North,1,247.0
ORD-002977,2025-06-07,CUST-00897,Office Chair,North,1,261.89
ORD-002978,2024-01-16,CUST-01079,Standing Desk Converter,North,1,157.32
ORD-002979,2024-05-08,CUST-00065,Laptop Stand,North,2,35.36
ORD-002980,2025-07-28,CUST-00684,Standing Desk Converter,North,1,175.12
ORD-002981,2024-04-18,CUST-00146,USB-C Hub,West,2,49.26
ORD-002982,2025-06-16,CUST-00943,USB-C Hub,South,1,42.14
ORD-002983,2025-10-31,CUST-01034,Webcam,North,3,65.45
ORD-002984,2024-09-25,CUST-00739,Wireless Mouse,East,1,26.03
ORD-002985,2024-06-10,CUST-00186,Noise-Canceling Headphones,West,3,168.64
ORD-002986,2024-09-16,CUST-01158,USB-C Hub,West,1,46.27
ORD-002987,2024-04-11,CUST-00835,Laptop Stand,East,1,40.16
ORD-002988,2025-05-20,CUST-00809,Noise-Canceling Headphones,North,3,186.14
ORD-002989,2025-07-24,CUST-00171,Noise-Canceling Headphones,West,2,174.89
ORD-002990,2024-09-03,CUST-00213,Office Chair,East,1,270.6
ORD-002991,2025-10-01,CUST-00027,Wireless Mouse,East,4,26.23
ORD-002992,2025-06-20,CUST-01014,USB-C Hub,West,1,43.67
ORD-002993,2024-05-10,CUST-01092,Office Chair,West,2,199.59
ORD-002994,2024-12-18,CUST-00790,External SSD,West,1,111.45
ORD-002995,2024-07-14,CUST-00408,Mechanical Keyboard,North,1,83.03
ORD-002996,2025-10-27,CUST-01133,External SSD,South,2,117.38
ORD-002997,2025-01-16,CUST-00074,External SSD,West,1,131.29
ORD-002998,2025-10-06,CUST-00578,Mechanical Keyboard,East,2,94.45
ORD-002999,2024-08-14,CUST-00680,External SSD,North,3,118.68
ORD-003000,2025-12-01,CUST-00786,USB-C Hub,East,1,46.4
ORD-003001,2025-04-20,CUST-00849,Noise-Canceling Headphones,North,2,185.11
ORD-003002,2025-04-21,CUST-00870,Office Chair,East,3,273.54
ORD-003003,2024-09-21,CUST-00237,27in Monitor,West,2,230.14
ORD-003004,2025-01-06,CUST-00727,Webcam,South,3,64.93
ORD-003005,2025-04-30,CUST-00378,Office Chair,South,2,251.96
ORD-003006,2025-03-09,CUST-00661,Laptop Stand,South,4,29.37
ORD-003007,2025-10-07,CUST-00830,Wireless Mouse,West,2,22.35
ORD-003008,2024-07-29,CUST-00906,USB-C Hub,East,1,45.51
ORD-003009,2025-07-25,CUST-00376,Office Chair,East,2,256.95
ORD-003010,2025-01-11,CUST-00619,USB-C Hub,East,3,48.08
ORD-003011,2025-01-29,CUST-00653,Standing Desk Converter,South,3,201.65
ORD-003012,2025-03-25,CUST-01100,Mechanical Keyboard,South,1,88.46
ORD-003013,2024-12-29,CUST-01033,27in Monitor,East,3,199.98
ORD-003014,2025-04-01,CUST-00196,Laptop Stand,West,1,36.57
ORD-003015,2025-12-25,CUST-00807,Noise-Canceling Headphones,North,4,189.54
ORD-003016,2025-12-28,CUST-00893,Noise-Canceling Headphones,North,4,194.81
ORD-003017,2024-08-13,CUST-01085,Office Chair,South,3,240.02
ORD-003018,2024-05-10,CUST-00937,External SSD,East,2,150.1
ORD-003019,2025-08-10,CUST-00847,Mechanical Keyboard,South,3,75.88
ORD-003020,2025-04-20,CUST-00818,External SSD,West,4,120.9
ORD-003021,2024-10-03,CUST-00564,External SSD,North,1,130.67
ORD-003022,2024-06-04,CUST-00634,Laptop Stand,North,4,38.43
ORD-003023,2024-08-05,CUST-00679,USB-C Hub,North,1,46.39
ORD-003024,2024-07-08,CUST-01018,Office Chair,West,4,272.92
ORD-003025,2025-02-20,CUST-00008,Noise-Canceling Headphones,North,4,198.82
ORD-003026,2025-11-05,CUST-01069,Wireless Mouse,South,1,24.71
ORD-003027,2025-11-22,CUST-00344,External SSD,South,2,119.75
ORD-003028,2025-06-29,CUST-00796,Standing Desk Converter,East,3,201.74
ORD-003029,2024-02-10,CUST-01051,Laptop Stand,North,1,36.11
ORD-003030,2024-11-02,CUST-00849,Webcam,East,1,67.07
ORD-003031,2024-12-03,CUST-00062,Office Chair,South,4,275.13
ORD-003032,2024-11-09,CUST-01086,Standing Desk Converter,West,1,185.34
ORD-003033,2024-03-15,CUST-00422,External SSD,West,4,113.1
ORD-003034,2024-10-05,CUST-00633,USB-C Hub,South,3,46.83
ORD-003035,2024-06-24,CUST-00792,Laptop Stand,West,1,35.24
ORD-003036,2025-10-23,CUST-00551,27in Monitor,North,1,215.85
ORD-003037,2024-09-29,CUST-00606,Wireless Mouse,West,3,24.04
ORD-003038,2025-09-11,CUST-01139,Laptop Stand,South,2,36.08
ORD-003039,2025-10-12,CUST-01145,Standing Desk Converter,South,2,179.27
ORD-003040,2024-10-15,CUST-00525,Noise-Canceling Headphones,North,3,206.84
ORD-003041,2025-12-24,CUST-00899,Wireless Mouse,East,2,23.23
ORD-003042,2024-09-28,CUST-00163,27in Monitor,North,1,217.52
ORD-003043,2024-03-06,CUST-00787,Webcam,East,2,56.09
ORD-003044,2025-04-27,CUST-00910,Office Chair,North,4,241.68
ORD-003045,2024-09-04,CUST-00982,External SSD,East,2,113.48
ORD-003046,2024-06-04,CUST-00379,Mechanical Keyboard,East,4,87.2
ORD-003047,2024-02-16,CUST-00173,USB-C Hub,East,2,43.92
ORD-003048,2025-03-29,CUST-01000,Standing Desk Converter,East,3,158.67
ORD-003049,2024-07-19,CUST-00064,Laptop Stand,North,1,32.61
ORD-003050,2025-10-21,CUST-01125,Noise-Canceling Headphones,North,1,188.07
ORD-003051,2024-05-03,CUST-00975,USB-C Hub,South,2,41.62
ORD-003052,2024-01-01,CUST-00066,Noise-Canceling Headphones,West,3,194.99
ORD-003053,2025-10-01,CUST-00458,Laptop Stand,East,1,34.67
ORD-003054,2024-07-09,CUST-00453,Standing Desk Converter,East,1,200.99
ORD-003055,2025-08-01,CUST-00979,Webcam,West,2,58.21
ORD-003056,2025-05-30,CUST-00178,Webcam,West,3,64.39
ORD-003057,2025-03-17,CUST-00280,27in Monitor,East,4,180.72
ORD-003058,2024-05-22,CUST-00344,External SSD,East,4,122.23
ORD-003059,2024-07-09,CUST-01041,Office Chair,West,3,291.83
ORD-003060,2025-06-16,CUST-00296,Mechanical Keyboard,West,1,79.51
ORD-003061,2024-08-14,CUST-00202,Office Chair,East,1,278.4
ORD-003062,2024-11-08,CUST-00962,27in Monitor,East,1,229.16
ORD-003063,2025-09-20,CUST-00684,Webcam,East,1,53.68
ORD-003064,2024-10-28,CUST-01173,Noise-Canceling Headphones,South,1,181.31
ORD-003065,2025-10-15,CUST-00375,27in Monitor,West,4,226.0
ORD-003066,2025-04-04,CUST-00035,External SSD,East,1,120.32
ORD-003067,2025-02-04,CUST-00029,Standing Desk Converter,North,1,213.57
ORD-003068,2025-07-04,CUST-00775,External SSD,North,2,133.52
ORD-003069,2025-01-27,CUST-00221,Wireless Mouse,West,2,26.63
ORD-003070,2024-07-25,CUST-00053,External SSD,East,2,134.79
ORD-003071,2024-07-28,CUST-00791,Standing Desk Converter,South,1,174.11
ORD-003072,2024-04-24,CUST-00076,USB-C Hub,North,1,44.41
ORD-003073,2025-10-07,CUST-00494,Laptop Stand,East,2,33.49
ORD-003074,2024-09-07,CUST-00117,Standing Desk Converter,North,1,187.7
ORD-003075,2024-08-06,CUST-00280,External SSD,South,1,112.97
ORD-003076,2025-02-10,CUST-01199,Webcam,East,2,59.94
ORD-003077,2025-03-18,CUST-00746,27in Monitor,East,4,215.35
ORD-003078,2025-08-25,CUST-00949,27in Monitor,West,4,200.86
ORD-003079,2024-12-19,CUST-00764,27in Monitor,North,2,240.99
ORD-003080,2025-07-11,CUST-00295,Webcam,South,4,54.68
ORD-003081,2025-07-03,CUST-01018,Noise-Canceling Headphones,North,3,208.75
ORD-003082,2024-05-21,CUST-01045,Laptop Stand,North,2,38.38
ORD-003083,2025-09-03,CUST-01097,Standing Desk Converter,North,3,177.25
ORD-003084,2025-05-15,CUST-00842,External SSD,East,4,121.01
ORD-003085,2025-12-02,CUST-01060,Noise-Canceling Headphones,South,1,156.42
ORD-003086,2025-06-30,CUST-00497,External SSD,West,1,132.23
ORD-003087,2025-10-20,CUST-00206,27in Monitor,North,1,226.69
ORD-003088,2025-06-25,CUST-00426,External SSD,East,2,120.88
ORD-003089,2025-05-21,CUST-00044,Webcam,West,3,61.06
ORD-003090,2025-08-18,CUST-01115,USB-C Hub,North,2,45.71
ORD-003091,2024-10-07,CUST-00605,External SSD,South,4,111.4
ORD-003092,2025-02-27,CUST-00454,Noise-Canceling Headphones,East,2,180.4
ORD-003093,2024-09-26,CUST-00595,Standing Desk Converter,East,1,211.16
ORD-003094,2024-06-02,CUST-00507,Laptop Stand,East,3,33.78
ORD-003095,2025-09-05,CUST-00794,27in Monitor,South,1,239.64
ORD-003096,2025-12-27,CUST-00021,Wireless Mouse,East,3,24.3
ORD-003097,2025-10-23,CUST-01154,Standing Desk Converter,East,1,194.66
ORD-003098,2024-03-23,CUST-00620,USB-C Hub,North,2,53.62
ORD-003099,2025-09-13,CUST-00414,Mechanical Keyboard,West,2,94.06
ORD-003100,2025-03-01,CUST-01095,External SSD,East,2,124.63
ORD-003101,2024-10-01,CUST-00337,External SSD,East,1,127.54
ORD-003102,2025-12-13,CUST-00910,Laptop Stand,West,3,37.8
ORD-003103,2024-10-10,CUST-00276,Laptop Stand,East,2,32.98
ORD-003104,2024-06-21,CUST-00892,27in Monitor,North,1,235.63
ORD-003105,2024-11-22,CUST-00013,Wireless Mouse,East,2,25.77
ORD-003106,2025-12-18,CUST-01027,Wireless Mouse,West,4,20.67
ORD-003107,2024-03-03,CUST-00978,Webcam,East,4,61.8
ORD-003108,2024-03-13,CUST-00974,27in Monitor,West,4,202.57
ORD-003109,2025-09-27,CUST-00175,27in Monitor,North,3,228.64
ORD-003110,2025-01-09,CUST-00241,USB-C Hub,South,3,47.57
ORD-003111,2025-09-24,CUST-00547,Office Chair,East,3,242.98
ORD-003112,2025-05-22,CUST-00014,USB-C Hub,East,1,45.02
ORD-003113,2025-02-01,CUST-00725,External SSD,South,2,113.59
ORD-003114,2024-04-29,CUST-00003,Mechanical Keyboard,West,1,98.22
ORD-003115,2025-03-12,CUST-00691,27in Monitor,North,2,216.63
ORD-003116,2025-11-06,CUST-00747,Wireless Mouse,North,1,26.2
ORD-003117,2025-04-09,CUST-00769,Laptop Stand,West,2,36.77
ORD-003118,2024-10-12,CUST-00872,Mechanical Keyboard,South,1,93.56
ORD-003119,2024-09-21,CUST-00495,Wireless Mouse,West,2,23.06
ORD-003120,2024-11-15,CUST-00417,Wireless Mouse,South,2,24.0
ORD-003121,2025-11-03,CUST-00628,Mechanical Keyboard,North,2,104.58
ORD-003122,2025-01-10,CUST-01076,Laptop Stand,West,1,34.96
ORD-003123,2024-03-29,CUST-01021,Office Chair,West,3,281.43
ORD-003124,2025-10-15,CUST-00142,Webcam,South,1,68.48
ORD-003125,2024-07-21,CUST-01110,27in Monitor,North,4,225.38
ORD-003126,2024-11-29,CUST-00046,USB-C Hub,East,2,48.47
ORD-003127,2024-08-09,CUST-00844,External SSD,North,1,133.03
ORD-003128,2024-02-10,CUST-01009,USB-C Hub,West,4,40.11
ORD-003129,2025-12-08,CUST-00010,Wireless Mouse,South,2,25.29
ORD-003130,2024-03-08,CUST-00664,27in Monitor,West,4,246.46
ORD-003131,2025-05-28,CUST-00573,Laptop Stand,South,3,29.97
ORD-003132,2025-09-28,CUST-00649,Laptop Stand,East,1,35.03
ORD-003133,2025-09-13,CUST-00913,Laptop Stand,West,1,35.32
ORD-003134,2025-08-20,CUST-00640,External SSD,North,1,122.62
ORD-003135,2025-09-23,CUST-00616,External SSD,West,3,118.07
ORD-003136,2024-05-06,CUST-00698,27in Monitor,North,2,206.46
ORD-003137,2024-09-11,CUST-00909,Office Chair,South,1,262.66
ORD-003138,2025-11-25,CUST-00178,Wireless Mouse,South,1,23.04
ORD-003139,2024-01-16,CUST-00869,Laptop Stand,West,1,32.98
ORD-003140,,CUST-01030,Laptop Stand,North,2,30.61
ORD-003141,2024-03-02,CUST-00853,Laptop Stand,East,1,31.32
ORD-003142,2025-03-07,CUST-00307,External SSD,East,4,135.53
ORD-003143,2025-10-31,CUST-00548,Office Chair,South,3,256.38
ORD-003144,2024-09-24,CUST-00327,USB-C Hub,South,1,46.71
ORD-003145,2024-02-04,CUST-00395,Office Chair,South,2,236.71
ORD-003146,2025-07-29,CUST-00300,External SSD,North,1,104.37
ORD-003147,2025-05-08,CUST-00749,USB-C Hub,South,1,41.78
ORD-003148,2025-07-15,CUST-00285,Mechanical Keyboard,West,1,76.22
ORD-003149,2025-04-13,CUST-00330,27in Monitor,West,2,207.67
ORD-003150,2025-10-22,CUST-00050,Mechanical Keyboard,South,1,96.32
ORD-003151,2024-11-20,CUST-00773,27in Monitor,East,1,220.45
ORD-003152,2024-10-30,CUST-00378,Laptop Stand,North,3,40.23
ORD-003153,2024-10-02,CUST-01000,Mechanical Keyboard,East,3,95.05
ORD-003154,2025-11-14,CUST-00774,External SSD,West,4,130.24
ORD-003155,2024-07-19,CUST-01168,Wireless Mouse,South,4,24.02
ORD-003156,2025-03-20,CUST-01084,USB-C Hub,East,1,40.39
ORD-003157,2024-11-19,CUST-00868,Noise-Canceling Headphones,West,1,165.37
ORD-003158,2024-02-04,CUST-01099,Standing Desk Converter,East,2,210.71
ORD-003159,2025-04-26,CUST-00003,Wireless Mouse,South,2,24.85
ORD-003160,2025-12-28,CUST-00748,Mechanical Keyboard,North,1,82.51
ORD-003161,2025-04-24,CUST-00275,USB-C Hub,South,3,46.39
ORD-003162,2024-03-05,CUST-00215,Mechanical Keyboard,South,2,77.21
ORD-003163,2024-01-08,CUST-00329,Mechanical Keyboard,East,3,94.25
ORD-003164,2024-10-27,CUST-00255,Webcam,South,4,57.58
ORD-003165,2024-12-08,CUST-00126,Noise-Canceling Headphones,West,4,189.93
ORD-003166,2025-03-06,CUST-00767,Webcam,North,1,60.49
ORD-003167,2025-02-27,CUST-01196,Webcam,South,1,62.21
ORD-003168,2024-11-27,CUST-00217,Office Chair,East,2,230.44
ORD-003169,2025-03-13,CUST-00832,External SSD,North,2,126.9
ORD-003170,2025-08-10,CUST-00182,External SSD,East,2,116.9
ORD-003171,2024-06-22,CUST-00334,Webcam,South,2,60.56
ORD-003172,2025-07-12,CUST-00511,Laptop Stand,North,4,35.16
ORD-003173,2025-06-10,CUST-00383,Office Chair,North,3,248.64
ORD-003174,2025-10-20,CUST-00332,Mechanical Keyboard,South,1,87.46
ORD-003175,2024-01-26,CUST-01189,Noise-Canceling Headphones,West,2,197.82
ORD-003176,2025-08-27,CUST-00900,Webcam,North,4,58.82
ORD-003177,2025-02-09,CUST-00642,Noise-Canceling Headphones,West,1,182.88
ORD-003178,2024-08-19,CUST-00634,27in Monitor,South,2,203.98
ORD-003179,2025-06-16,CUST-00451,Office Chair,East,1,221.33
ORD-003180,2025-07-03,CUST-00196,Noise-Canceling Headphones,East,3,182.89
ORD-003181,2025-05-19,CUST-00458,Mechanical Keyboard,West,4,118.02
ORD-003182,2025-10-30,CUST-00830,27in Monitor,West,1,196.47
ORD-003183,2024-06-27,CUST-00257,Laptop Stand,West,1,37.68
ORD-003184,2024-05-11,CUST-00009,Mechanical Keyboard,West,2,72.93
ORD-003185,2025-03-30,CUST-00761,Standing Desk Converter,South,2,185.38
ORD-003186,2024-12-13,CUST-00949,External SSD,West,2,106.63
ORD-003187,2025-06-23,CUST-01083,Wireless Mouse,West,1,25.87
ORD-003188,2025-02-09,CUST-00887,USB-C Hub,North,2,44.3
ORD-003189,2024-03-16,CUST-00393,Wireless Mouse,West,1,23.82
ORD-003190,2025-08-01,CUST-01143,Laptop Stand,East,2,32.15
ORD-003191,2025-05-06,CUST-00399,External SSD,West,1,99.37
ORD-003192,2024-07-12,CUST-00331,Noise-Canceling Headphones,West,2,175.76
ORD-003193,2024-06-10,CUST-00480,Office Chair,West,1,245.22
ORD-003194,2024-12-12,CUST-00134,Mechanical Keyboard,West,4,87.0
ORD-003195,2024-12-26,CUST-00916,External SSD,North,3,120.22
ORD-003196,2025-08-06,CUST-00935,External SSD,North,3,115.29
